20.35
52.66
101.49
85.60
168.94
166.11
178.56
260.50
100.54
118.74
229.88
312.75
228.61
103.54
65.65
45.70
505.46
51.86
294.44
274.70
252.79
80.10
128.69
100.48
134.35
510.63
74.45
86.71
44.16
77.84
146.03
815.68
