47.57
48.49
50.12
52.67
56.03
59.91
64.27
68.93
74.19
79.61
84.23
89.96
94.34
97.58
98.79
102.34
103.68
103.67
102.66
101.34
100.46
96.71
93.38
94.19
95.41
95.98
96.05
95.71
94.94
93.51
92.06
90.46
