47.61
49.28
53.43
60.06
69.34
79.44
91.63
103.86
116.61
130.73
133.46
153.14
148.49
141.77
114.04
157.21
124.90
103.57
83.79
75.26
82.57
43.12
18.19
112.42
124.76
110.83
98.00
85.64
72.91
52.78
50.66
42.76
