20.35
52.66
107.81
102.42
146.05
257.01
247.78
330.39
302.23
270.42
287.46
153.99
429.50
121.17
139.25
642.11
95.32
107.30
132.63
704.58
45.98
207.00
195.19
282.67
171.38
447.25
69.80
81.33
90.87
81.46
54.12
42.64
