47.61
49.29
53.44
60.10
69.20
79.46
91.52
104.07
112.93
120.40
96.41
132.89
165.06
101.75
33.52
64.16
74.35
91.00
55.38
28.59
103.89
103.81
90.34
103.45
84.88
90.70
69.68
69.57
44.28
42.04
22.78
50.18
