47.54
48.48
50.12
52.67
56.01
59.89
64.25
68.93
73.58
78.11
79.81
84.01
90.14
91.15
87.10
85.72
85.08
85.40
83.88
81.28
82.31
83.32
83.68
84.45
84.47
84.71
84.14
83.60
82.24
80.83
78.65
77.71
