0.00
5.12
6.72
11.03
15.10
17.04
18.04
21.27
26.77
27.77
30.79
34.27
34.47
37.07
37.24
38.29
39.87
32.81
42.50
41.85
42.16
42.52
42.07
42.47
42.65
42.66
42.79
43.33
43.38
44.04
43.78
44.40
43.33
42.48
41.72
