20.32
37.66
50.39
51.58
62.03
59.23
66.58
75.73
81.62
87.28
89.85
96.18
93.02
89.50
110.85
108.06
103.44
115.09
128.47
129.65
123.80
139.02
136.16
135.12
138.91
145.41
144.49
141.88
139.86
151.25
