0.00
10.86
12.62
30.92
39.22
25.88
26.66
50.87
82.54
33.08
71.98
85.63
36.70
72.06
39.95
49.23
63.35
3.56
103.99
23.03
51.33
54.06
26.09
56.60
48.39
42.83
47.96
57.21
45.51
66.84
35.77
70.92
23.15
21.83
22.28
