22.66
14.37
18.86
24.79
31.81
31.54
29.23
31.62
34.38
33.61
35.08
36.96
35.49
36.53
36.27
36.55
37.05
31.14
27.18
27.89
28.55
29.22
29.91
30.78
30.99
31.08
31.37
31.70
32.01
32.53
32.30
33.09
32.15
31.57
30.88
