22.68
5.08
35.43
52.10
73.41
30.28
9.36
53.56
62.40
29.55
55.13
64.74
19.32
50.59
32.05
39.49
44.47
6.67
2.06
48.49
48.04
50.60
54.94
61.81
37.75
34.36
42.08
40.16
45.64
50.53
25.11
66.38
14.44
17.51
13.40
