20.33
52.66
76.12
55.01
103.21
43.49
122.95
106.18
157.49
144.42
110.71
163.52
67.96
43.35
380.02
69.07
49.13
349.38
368.39
177.37
47.32
317.11
72.67
101.43
224.40
343.94
44.46
107.85
32.95
568.78
