47.50
48.46
50.11
52.65
56.00
58.30
60.68
60.98
66.07
70.38
74.29
76.95
74.23
71.44
68.49
70.75
69.14
70.76
74.51
78.00
76.31
72.61
73.11
73.19
70.47
70.50
70.53
70.26
69.81
69.16
