0.00
10.83
12.70
31.07
38.51
25.98
25.36
51.48
84.54
32.99
68.92
90.01
34.70
69.20
41.28
49.34
63.10
3.57
103.79
23.19
54.35
53.50
25.66
55.98
48.95
39.50
50.90
56.66
46.08
69.48
33.09
72.63
38.00
31.61
21.90
21.97
