20.33
37.68
58.81
65.66
86.57
99.73
110.58
123.71
125.38
137.72
134.56
148.65
152.49
155.91
148.85
143.78
164.45
157.35
162.59
165.66
169.07
164.38
163.02
160.71
159.86
173.38
168.50
163.72
159.54
176.08
171.07
