47.54
48.47
50.10
52.66
56.00
48.77
49.27
48.25
45.32
45.70
45.96
44.71
43.28
39.35
37.34
36.92
31.28
31.16
32.49
33.41
34.04
33.57
34.05
34.53
34.50
34.74
35.28
35.53
35.47
35.44
35.82
35.74
33.06
