20.35
37.69
58.82
65.67
86.44
100.79
115.09
124.20
120.39
139.35
134.28
131.20
150.56
144.01
141.78
139.01
158.46
156.42
151.49
148.54
144.88
167.59
162.03
169.96
168.50
167.30
171.42
168.01
165.42
162.54
159.05
155.28
172.56
168.51
169.77
166.06
169.64
166.73
176.77
174.59
172.88
170.50
168.87
165.25
176.36
172.96
172.35
169.31
170.89
170.84
177.77
175.68
